vdnumber,registered,valid,spoilt,total
86900283,1114,862,15,877
22320021,2039,1329,16,1345
54410464,205,255,1,256
11600345,651,372,7,379
43991174,962,634,14,648
86991610,575,419,6,425
97120076,1584,1595,7,1602
43400371,3523,2831,49,2880
22420268,1414,749,19,768
43414141,738,464,4,468
86910521,393,403,4,407
11830159,622,455,4,459
86743604,128,54,0,54
54330140,1003,757,20,777
33030188,2512,1865,15,1880
54490024,998,591,10,601
43621365,839,568,10,578
97280107,2507,2041,0,2041
22810148,157,109,3,112
32871113,3243,2625,37,2662
43583474,855,725,11,736
43600058,3564,2582,35,2617
86760018,865,531,2,533
11570228,537,350,1,351
43501429,615,481,5,486
22320111,1362,1127,32,1159
43400584,2561,2200,0,2200
43418460,669,890,7,897
43980015,1547,1349,2,1351
86663380,980,732,6,738
33070148,2032,1695,66,1761
11070133,400,282,3,285
98430262,1302,861,12,873
76490433,143,101,3,104
76260393,234,198,1,199
10840430,556,367,12,379
76210141,653,423,3,426
32960785,1352,1053,5,1058
22421045,1168,734,16,750
11631248,172,113,2,115
65440650,733,622,17,639
86990316,1471,999,3,1002
32940671,1116,871,11,882
22360014,559,422,8,430
65010103,44,30,0,30
76320367,949,709,8,717
97710082,2090,1338,15,1353
43580695,1778,1452,12,1464
10940161,434,295,0,295
44010021,845,569,6,575
21870671,841,755,15,770
22410076,247,207,3,210
97710048,3282,1653,29,1682
22110185,203,129,1,130
97950077,3866,2401,0,2401
97540296,1059,781,12,793
11820204,951,682,4,686
54230194,1093,906,13,919
11811080,445,266,3,269
76360057,714,425,15,440
54740011,2125,1771,2,1773
54220261,232,189,7,196
97100052,2684,2231,4,2235
54580103,900,614,7,621
43500451,757,405,0,405
65620021,1853,1453,20,1473
54260243,903,718,11,729
43530027,1758,1344,19,1363
43620612,803,577,0,577
22600279,1664,1104,21,1125
11690029,410,456,8,464
43414343,585,292,3,295
32910308,7293,4075,31,4106
54540828,197,210,4,214
33110143,1045,741,19,760
43622041,1267,939,30,969
43583328,1040,849,18,867
76380239,529,353,10,363
86660927,976,695,14,709
43950483,1889,1417,0,1417
43773464,395,288,7,295
43414488,960,703,15,718
43600328,573,478,8,486
76220108,723,427,11,438
22060055,845,587,8,595
86553456,415,249,4,253
54890736,480,362,7,369
32931042,266,278,1,279
22400390,74,51,0,51
10870578,914,594,8,602
32860122,4090,2622,24,2646
11590376,500,323,5,328
32951437,2129,1539,20,1559
76160808,617,426,9,435
65440313,3351,2332,13,2345
76210916,1085,625,8,633
43620184,346,249,4,253
10251504,1816,1353,18,1371
43480076,2926,1609,27,1636
97830018,465,241,3,244
11831138,175,116,0,116
54590250,864,596,17,613
43580112,330,198,3,201
43371457,2092,1496,19,1515
43622849,1150,731,12,743
76230143,692,420,4,424
43775095,367,342,2,344
43411227,313,210,2,212
43775006,228,174,3,177
86710013,1807,1158,18,1176
86870201,1536,821,11,832
43416143,1206,925,16,941
22310064,132,99,0,99
76360473,1057,608,4,612
43390054,1947,1410,20,1430
98430082,1006,663,4,667
11590725,323,184,1,185
43370670,4278,3298,51,3349
11570217,700,413,3,416
11830609,474,300,3,303
97141417,3472,2554,17,2571
54410408,136,133,2,135
10850857,173,110,2,112
76300343,1375,824,5,829
76290880,520,181,4,185
54620186,894,429,8,437
32860043,3149,2269,13,2282
43503858,644,442,6,448
43691654,618,374,13,387
97780034,399,355,1,356
76260438,428,335,2,337
22020095,1041,591,139,730
11610852,296,223,0,223
11100317,220,139,4,143
76370148,1471,804,14,818
10840036,832,634,3,637
43775286,516,533,10,543
86992408,692,440,9,449
33030379,3711,2696,55,2751
86661276,499,305,8,313
22770019,1172,819,11,830
43692767,1233,984,12,996
10810167,498,307,6,313
76390162,977,636,14,650
22120041,207,146,5,151
43502026,866,595,8,603
43413948,555,258,6,264
76220434,1649,846,17,863
43622726,586,404,0,404
11070863,321,218,2,220
43370186,2578,1938,4,1942
43992614,1158,900,20,920
97110301,2238,1962,2,1964
86870155,2130,1566,28,1594
76360204,584,397,1,398
97540139,2030,1494,13,1507
11600873,671,446,43,489
54830044,2604,1988,34,2022
98380121,2659,1877,22,1899
76360721,566,375,2,377
97120559,885,713,5,718
33270263,1718,1045,14,1059
11631642,154,89,4,93
97142665,1477,1235,12,1247
54210125,431,325,9,334
10810303,564,316,5,321
32860515,2078,1550,22,1572
43410260,1079,674,9,683
43990599,2153,1589,38,1627
43503229,606,463,2,465
44070050,1695,1443,7,1450
33010399,1644,1093,31,1124
65790018,1788,1142,21,1163
76100734,1065,610,9,619
43411182,515,354,2,356
43625853,328,267,1,268
10870411,469,306,1,307
32862955,2503,1923,19,1942
43361670,1518,1303,12,1315
32910274,3477,2641,48,2689
65090314,16,16,0,16
22670052,810,522,1,523
22600370,1496,929,19,948
43950630,1667,1481,9,1490
43621916,299,235,4,239
97110288,3354,2156,0,2156
11580218,468,276,5,281
11780614,299,237,2,239
65300026,32,25,2,27
97120245,2310,1530,22,1552
11821294,706,480,10,490
33270173,1641,907,5,912
22820318,92,79,1,80
97130426,2478,1998,20,2018
76360899,251,202,3,205
43625763,205,154,4,158
43418684,380,305,4,309
43412251,934,717,9,726
76330379,792,542,14,556
76220827,598,348,4,352
76290981,143,179,1,180
86662581,440,294,8,302
11771962,636,434,7,441
97142047,1442,1112,11,1123
10940756,380,255,2,257
97830210,325,179,4,183
11760825,192,101,2,103
43775488,104,92,2,94
76350742,793,477,2,479
54570102,855,559,8,567
76520145,357,290,3,293
76250831,917,746,8,754
11610245,1038,707,0,707
86743749,446,374,5,379
22120300,150,127,3,130
33000444,2654,2282,38,2320
11780557,272,171,3,174
76251180,40,46,0,46
43583755,268,221,3,224
86990372,230,142,1,143
97380018,1155,720,19,739
22600662,641,515,3,518
32870875,2249,1405,11,1416
97110323,3819,2885,8,2893
86742311,307,217,7,224
43900196,453,350,4,354
76260472,277,196,0,196
11800583,606,390,1,391
11830047,508,345,2,347
32952528,1103,1182,4,1186
43740042,1242,1015,5,1020
43991871,145,104,1,105
76190384,1288,773,16,789
43350049,2868,2770,21,2791
11750475,1903,1124,30,1154
11800022,266,186,3,189
43950012,2109,1391,25,1416
22740050,1725,1141,18,1159
54910436,1201,851,3,854
76150649,504,315,11,326
43501160,1060,655,9,664
76110230,704,542,9,551
65240018,1790,1316,15,1331
43994649,659,676,7,683
86662659,335,232,7,239
33030335,3424,2141,32,2173
86991014,551,423,3,426
43412914,972,746,8,754
76200375,1230,821,10,831
76120062,355,182,4,186
10820337,502,324,2,326
97090601,2662,2169,11,2180
10950195,61,46,2,48
43740187,2677,1298,0,1298
32890899,1786,884,14,898
43504477,421,349,3,352
10820472,688,519,4,523
32952113,3726,2331,33,2364
43400810,1292,1062,12,1074
97710037,1676,1096,5,1101
43773587,1831,1282,30,1312
54510117,600,550,7,557
76270349,1713,1261,12,1273
86660354,1139,693,14,707
43622636,449,340,3,343
11601098,301,181,4,185
76211030,1159,671,11,682
10100192,983,778,16,794
65760037,267,188,10,198
97090083,1976,1248,13,1261
11630292,718,404,6,410
86740881,1041,677,18,695
86991632,547,373,11,384
32950504,2690,2102,5,2107
33240125,1903,1382,17,1399
43502149,501,416,8,424
43503454,262,204,0,204
43414220,1299,948,17,965
32861886,1958,1616,3,1619
86740386,581,394,13,407
11480026,213,111,2,113
43994357,324,248,3,251
76390218,1499,900,19,919
97140023,4162,3536,0,3536
43621893,245,212,4,216
43504309,252,220,1,221
76500334,367,317,6,323
33020558,1844,1858,16,1874
76140457,787,494,1,495
54160017,1810,1127,16,1143
86550611,489,307,3,310
76200735,217,222,2,224
97091332,2790,2086,12,2098
86740566,946,560,26,586
11230063,420,285,3,288
43413915,732,431,12,443
32861796,1516,1185,15,1200
43417706,981,709,0,709
43415041,657,442,2,444
10590612,1280,799,8,807
86742254,68,24,0,24
11810113,851,475,7,482
21870299,1111,825,10,835
43390223,2739,2310,25,2335
11820181,603,333,7,340
11580690,350,271,11,282
10810471,491,356,2,358
86850018,2058,1423,10,1433
65030105,31,24,0,24
54660180,137,111,3,114
43480379,783,924,12,936
33240305,1496,956,11,967
11390576,570,387,10,397
10950308,569,424,2,426
43501227,1405,920,20,940
43772036,896,619,12,631
76321054,792,490,5,495
11771018,826,554,9,563
32950997,4774,3637,12,3649
11600244,509,310,4,314
10880063,289,165,1,166
76490208,642,398,19,417
10840249,239,163,0,163
11760296,507,251,6,257
11650373,671,424,12,436
43994458,117,91,0,91
76221110,347,223,1,224
22650421,231,130,11,141
43670550,2353,1761,20,1781
76371071,115,95,0,95
76100048,1232,775,5,780
10870512,327,218,9,227
86820150,135,60,0,60
21930049,916,575,5,580
43990241,912,688,8,696
76250044,1200,731,10,741
43994773,577,472,55,527
32930490,2487,1774,12,1786
97800105,2448,1186,15,1201
11781176,685,532,10,542
11750701,140,98,1,99
86991171,1936,1095,22,1117
54870060,1233,1028,13,1041
11780580,253,175,5,180
43414129,613,374,10,384
32871089,2973,2181,56,2237
22421359,216,176,9,185
32890147,2939,2059,43,2102
76310445,338,230,8,238
11831385,302,231,5,236
11811192,260,189,2,191
43840043,1369,1185,24,1209
11630573,558,313,7,320
76340572,190,73,0,73
86992925,434,313,2,315
97110491,511,398,11,409
10841239,200,132,4,136
43371031,4165,3200,49,3249
43580257,237,157,5,162
11560205,1177,657,10,667
43480256,1882,1727,13,1740
97092401,1410,1086,11,1097
65580037,1592,1239,11,1250
43590090,2785,2205,43,2248
76270417,1067,566,19,585
97090948,2767,1872,53,1925
76160099,1329,874,26,900
10890154,740,555,6,561
97091534,2798,1723,25,1748
10080076,921,702,7,709
33240394,455,271,2,273
43691317,1116,740,12,752
33110110,297,215,5,220
65440076,2264,1687,26,1713
54540491,605,532,10,542
54680384,187,177,10,187
43900174,677,544,8,552
76360338,649,466,3,469
21861154,1295,929,30,959
76290251,1124,343,3,346
32931020,541,593,3,596
22080169,138,98,3,101
33020345,4241,3477,34,3511
43582530,936,650,10,660
11800639,448,312,37,349
11570992,151,88,4,92
22470038,1554,1002,20,1022
22700045,1526,992,34,1026
43993772,754,546,16,562
76480599,1115,671,3,674
43371930,1311,1093,15,1108
33020402,1408,1168,6,1174
11751522,335,241,4,245
43411643,837,668,10,678
43770944,603,498,7,505
43390885,2310,1769,48,1817
86991452,291,176,0,176
43994324,334,243,5,248
43390212,2388,1894,6,1900
33010670,3957,3062,11,3073
98080083,758,806,2,808
86910172,1745,1086,20,1106
10390025,682,469,10,479
32870358,5091,4624,7,4631
22200040,1173,754,6,760
86680019,1697,1321,9,1330
54540132,2544,1661,10,1671
76160134,640,320,13,333
86550677,826,499,3,502
43411913,774,594,6,600
76100835,995,642,8,650
10870882,453,311,15,326
11460248,201,126,3,129
76430055,578,502,4,506
10790355,264,160,1,161
76100947,1548,872,14,886
43418752,214,147,3,150
43412486,724,451,10,461
65530021,3178,1970,46,2016
11771771,288,196,4,200
32850468,4351,2261,20,2281
21861200,424,440,8,448
43418279,298,228,7,235
86741040,1180,722,18,740
76120242,291,189,3,192
10870321,752,496,17,513
10820742,367,249,3,252
32980440,708,876,3,879
76321245,409,282,6,288
54140082,2461,2106,27,2133
76340314,441,170,0,170
11230029,1960,1344,24,1368
86992824,490,379,9,388
11071505,525,402,4,406
54890343,348,237,3,240
76290666,757,385,2,387
22720115,1240,839,13,852
65520086,478,238,4,242
97142092,2660,2313,14,2327
33270331,1015,937,8,945
33061283,430,805,12,817
86551151,1619,929,26,955
86670197,1517,1163,12,1175
97110468,884,855,1,856
43770102,578,395,8,403
86580209,220,179,0,179
11390273,324,197,3,200
76130300,1078,625,5,630
43500608,951,638,6,644
76481040,340,226,4,230
32840849,2396,1773,14,1787
97130628,1528,1139,16,1155
11390385,779,573,6,579
98380356,1661,1200,89,1289
10880074,81,66,0,66
10820348,611,396,4,400
43774386,653,492,12,504
10871434,137,105,1,106
22350057,606,482,13,495
43413139,238,137,5,142
86553524,229,170,6,176
43361748,2092,1371,15,1386
43580505,472,390,5,395
43584105,312,224,4,228
86661568,1702,1258,19,1277
43500136,1326,1032,0,1032
10590465,1461,1016,8,1024
43582967,562,581,8,589
43410484,280,130,5,135
76140525,1506,758,10,768
10820573,251,146,3,149
76510379,469,264,2,266
11800561,496,315,12,327
11601155,203,128,2,130
43950281,1774,1492,1,1493
43503319,657,432,15,447
11080651,463,322,5,327
11800066,368,187,3,190
97100276,2714,2141,12,2153
43693106,193,148,2,150
43773475,327,229,5,234
97540050,623,460,6,466
76100307,1292,655,6,661
33080116,2378,1647,27,1674
43994098,2772,2136,97,2233
11640035,357,231,5,236
11080055,591,388,3,391
22420190,1059,654,16,670
76340943,485,327,3,330
54910447,1012,696,9,705
86991373,2167,1354,21,1375
76160077,1329,732,24,756
86661704,1149,773,14,787
43991376,716,528,1,529
86740241,1428,785,17,802
54650730,441,533,2,535
22600381,2269,1563,15,1578
43501047,463,303,8,311
10910843,360,295,3,298
76340426,869,465,7,472
33030593,680,708,5,713
86741343,1233,807,1,808
43360028,3506,3110,30,3140
11610492,716,502,14,516
86662974,1854,1122,24,1146
43390267,4780,3462,0,3462
11560328,2164,932,4,936
76400018,685,430,4,434
11630786,485,285,2,287
32960549,1243,1090,2,1092
86554244,379,316,42,358
76360686,146,80,0,80
43691856,1257,989,21,1010
43773699,1477,1115,29,1144
97200143,1341,793,12,805
11621045,104,77,0,77
43504848,140,118,0,118
11080819,195,124,15,139
97090735,1957,1586,10,1596
87010073,1799,858,31,889
10570069,1488,721,21,742
11591300,122,75,1,76
43560097,1370,1101,7,1108
54320172,439,472,8,480
43412835,2196,1637,32,1669
43390795,3220,2362,15,2377
11591298,155,95,4,99
32951178,2435,1929,5,1934
43584060,1434,1217,22,1239
43370872,1293,965,10,975
22720294,549,449,4,453
32870066,3089,2564,6,2570
10810617,580,345,4,349
43410754,346,255,8,263
76300422,930,472,7,479
97140247,1712,1218,21,1239
43622096,657,491,11,502
98400247,2082,1576,23,1599
54540862,481,452,11,463
21990045,1521,1172,38,1210
11620886,319,242,2,244
11830250,505,335,4,339
97141697,1665,1157,17,1174
98410091,1409,959,6,965
54830077,1416,1368,54,1422
11570105,661,477,5,482
43773835,595,505,8,513
43950304,1882,1256,5,1261
32860177,850,737,2,739
22400299,248,184,9,193
43410417,644,467,7,474
10790210,477,300,6,306
43361614,2152,1457,29,1486
86741332,514,322,12,334
33090050,1956,1524,16,1540
32890350,1497,1093,9,1102
10820067,343,279,1,280
43350544,1439,1249,36,1285
76481152,399,343,4,347
43620746,759,507,3,510
98420126,321,252,1,253
54610455,283,267,6,273
43620296,513,353,8,361
10430097,461,290,6,296
97520250,1248,757,8,765
86820240,229,141,5,146
43414624,1134,874,13,887
10110058,1665,1395,31,1426
76290611,993,408,10,418
97090218,2266,1430,22,1452
32861246,4200,3057,17,3074
54610400,285,362,8,370
33030548,1135,1002,14,1016
10820326,666,478,2,480
43390593,1436,1214,0,1214
10920013,1014,683,11,694
97800127,2208,1131,21,1152
43622276,1241,890,18,908
21861615,722,617,22,639
11810168,408,192,5,197
97640017,2041,1376,19,1395
10871276,544,364,3,367
10110036,1635,1208,23,1231
76370711,371,180,2,182
76160404,562,382,8,390
11780748,749,523,12,535
32850446,3128,1798,33,1831
11811103,189,128,5,133
43583160,587,499,12,511
43625213,364,268,1,269
22590064,1921,1239,11,1250
33240181,1547,952,10,962
10920248,315,204,4,208
10560024,1313,899,12,911
11770118,1479,868,10,878
32890844,796,636,12,648
22400378,486,351,10,361
76160651,660,432,7,439
86590154,1847,1359,30,1389
54230138,724,659,7,666
11590411,339,213,3,216
11820956,457,324,9,333
22100128,349,205,5,210
33060338,2512,1854,13,1867
11831510,276,236,0,236
43772744,678,483,10,493
32952067,3569,2843,22,2865
66000035,35,23,1,24
43950562,1749,1442,10,1452
43900152,1072,922,14,936
43503308,174,136,0,136
43580673,2192,1629,20,1649
10250345,4455,3230,6,3236
86742546,156,93,0,93
33190084,1394,1497,9,1506
86910082,2282,1568,20,1588
86741703,285,185,2,187
10820360,956,776,6,782
11610841,714,429,13,442
43504084,161,113,1,114
43622872,358,246,0,246
76090091,2738,1856,34,1890
10850138,509,383,9,392
76130120,486,291,3,294
86662143,2077,1514,22,1536
76490286,700,496,9,505
22400345,195,137,3,140
76100802,1489,946,8,954
11040040,850,691,6,697
76290116,738,425,3,428
11590905,276,188,1,189
10840597,457,291,35,326
43501003,1061,679,18,697
54620344,923,359,12,371
33020581,4119,3429,13,3442
43371255,6656,6204,71,6275
65800043,106,117,4,121
43900051,3614,2131,17,2148
43504219,404,333,3,336
86550813,1644,72,2,74
54620478,123,77,0,77
11030016,1341,849,12,861
33260352,751,774,7,781
11830430,607,405,8,413
97130134,1616,1322,1,1323
76341135,80,67,2,69
21930038,1936,1420,12,1432
43414163,876,577,11,588
76270338,445,286,5,291
54570326,1565,931,13,944
76320749,882,593,7,600
86840062,843,522,14,536
54880252,758,552,3,555
43480335,716,756,4,760
22760029,1581,1049,10,1059
43415726,1346,1032,15,1047
11790637,419,270,5,275
10700019,646,460,6,466
33020266,1606,1400,29,1429
43411216,499,391,8,399
11771029,586,369,5,374
22430146,98,55,3,58
54320161,637,610,8,618
87020445,2470,1732,10,1742
76360732,450,329,4,333
43622355,876,670,12,682
10570047,1516,904,8,912
32951022,3219,2473,18,2491
86662907,612,420,21,441
43361669,2348,1988,14,2002
43417885,518,422,6,428
86662615,888,636,17,653
11080268,722,538,8,546
86821128,1526,1339,23,1362
22410335,209,103,1,104
43362019,313,142,2,144
43990353,1420,1129,25,1154
22421179,212,146,1,147
11100069,346,211,3,214
86990428,477,265,12,277
76220940,570,361,8,369
54650392,2297,1794,13,1807
86820194,350,238,10,248
43774689,331,255,12,267
32861088,1852,1518,21,1539
76290813,1459,554,5,559
43580314,1091,936,19,955
86992015,334,185,0,185
11591232,398,256,2,258
54620210,1879,1192,27,1219
32890046,2943,2337,7,2344
11770051,959,446,7,453
76370429,276,290,6,296
54880511,769,617,18,635
10820494,200,131,0,131
97092030,2733,2130,37,2167
76260102,631,381,2,383
10450044,95,44,0,44
76230356,382,164,2,166
43583261,274,165,0,165
22200130,1632,1207,37,1244
43480290,1679,1631,19,1650
76211670,295,253,2,255
43621747,444,299,9,308
10840115,383,246,13,259
86630014,1773,1165,0,1165
10670431,545,514,2,516
43360343,1362,720,10,730
11800011,509,354,2,356
54620232,235,89,1,90
43690967,931,724,4,728
22120254,120,95,0,95
22421438,257,205,3,208
22090227,103,80,0,80
11070256,458,324,9,333
11750925,677,485,6,491
43415894,664,519,10,529
76140479,1261,825,12,837
76220861,1269,762,10,772
97100311,3325,2373,13,2386
76220906,811,458,9,467
11591209,328,214,2,216
43370322,2481,1710,26,1736
22600303,1932,1406,9,1415
11810450,606,384,2,386
54610567,222,275,4,279
97141552,1291,932,4,936
11210027,1714,1180,8,1188
86741400,1072,696,23,719
10840148,312,212,15,227
43580055,668,412,4,416
76450439,673,724,8,732
76291050,167,328,2,330
11820428,619,363,7,370
76520101,606,420,12,432
33240248,913,575,10,585
76150391,1630,903,28,931
11780838,347,271,5,276
97140843,1575,1451,8,1459
11751566,651,499,10,509
33200075,319,238,3,241
86743132,296,224,6,230
65330164,56,39,1,40
76290374,1325,495,5,500
76400377,1211,776,5,781
54880410,1735,1404,0,1404
54540558,943,797,16,813
76160415,1375,870,15,885
86990068,542,367,3,370
76130670,200,130,1,131
43690518,1285,925,13,938
11590477,532,321,6,327
11750262,445,284,5,289
43417043,1189,1021,12,1033
86991384,215,369,4,373
11751836,724,485,16,501
76160123,1877,1127,26,1153
21861839,491,572,25,597
43417773,519,316,10,326
76211096,865,545,5,550
65250019,1217,895,13,908
33050056,2158,1456,4,1460
11460338,266,164,0,164
11590286,650,401,11,412
98250026,2449,1618,20,1638
11590073,498,316,9,325
97141743,2945,2175,35,2210
76400535,172,166,4,170
86552398,284,125,6,131
76190193,1446,920,12,932
86991597,2187,1439,1,1440
86663234,80,77,1,78
54760035,1421,1000,31,1031
86661467,663,451,5,456
76211029,1312,416,5,421
76230299,439,238,1,239
11071482,300,229,6,235
54540121,2223,1488,32,1520
76220850,618,411,4,415
22170068,1215,919,15,934
10520020,888,643,6,649
54650055,2726,2115,47,2162
32940930,570,716,9,725
21861198,1202,941,9,950
65160020,729,612,2,614
10930159,508,358,9,367
11770488,337,188,3,191
22650241,291,131,3,134
76190632,208,170,7,177
10300284,3742,2634,52,2686
43501508,1280,809,14,823
64930024,183,133,2,135
76170067,545,342,10,352
43417504,523,397,12,409
97092423,1968,1556,14,1570
76160426,1788,1269,30,1299
86992701,387,360,5,365
97142058,2678,2198,21,2219
86660488,996,527,8,535
76450068,2135,1149,18,1167
11780658,261,193,6,199
54620311,896,575,15,590
43371671,1279,863,2,865
76300545,590,358,6,364
76290341,960,318,4,322
43625965,1533,1371,44,1415
43371503,3112,2581,31,2612
76210938,882,495,2,497
10810145,429,229,0,229
32910106,3548,2543,39,2582
43416569,449,329,10,339
86730059,3342,2433,20,2453
54890365,705,557,4,561
22200185,926,834,9,843
54680070,2954,2174,40,2214
76180215,212,25,4,29
97142339,1640,1383,4,1387
10890457,197,117,2,119
43410507,1330,959,6,965
22770097,522,395,4,399
11070177,409,278,1,279
11070201,410,285,6,291
43412363,822,498,9,507
11600727,216,116,2,118
33020176,3918,2502,235,2737
43584284,369,273,6,279
43362345,878,929,10,939
11750723,542,352,4,356
76210545,435,280,0,280
86552185,1333,766,24,790
32940840,1139,1001,17,1018
86840073,293,205,3,208
86741501,91,45,1,46
76141100,214,183,4,187
54420050,383,251,4,255
76211085,2242,1434,17,1451
22600785,967,836,3,839
98050057,3492,2517,20,2537
65900022,2890,2054,22,2076
32841648,2619,2398,3,2401
43413005,379,252,6,258
11070672,272,193,2,195
43361366,1325,1182,15,1197
97710138,1200,900,13,913
11830980,830,600,18,618
76270046,1040,579,6,585
86552961,627,395,5,400
43771620,899,677,19,696
76340123,277,134,1,135
65810033,1316,1016,13,1029
86661041,1204,871,7,878
43600272,2202,2074,50,2124
11780243,1188,878,12,890
33120065,732,644,3,647
22270047,1668,1102,20,1122
43994616,406,259,4,263
11820507,910,542,36,578
22430225,213,142,0,142
10251807,2204,1325,10,1335
11830216,776,536,3,539
10100237,540,515,12,527
97091680,2364,1700,20,1720
43900062,1138,866,16,882
22640240,78,47,0,47
86660129,428,273,4,277
33090397,1848,1234,5,1239
43410732,837,498,15,513
76470161,55,89,0,89
32950447,2613,1748,8,1756
43360130,2240,1715,12,1727
76200522,185,139,1,140
54910896,774,678,17,695
76260269,1263,782,10,792
86740948,1086,604,15,619
10870332,408,247,5,252
11761006,601,399,14,413
11631226,372,255,6,261
10590443,2803,1933,6,1939
54650202,2332,1674,20,1694
76060638,392,615,5,620
76340819,191,131,1,132
22110231,134,87,0,87
43994403,338,263,6,269
65350043,100,65,0,65
10940183,563,314,6,320
43362053,3933,3139,43,3182
22630148,96,50,1,51
10770072,411,407,1,408
43950472,3301,2484,5,2489
43503588,505,372,6,378
43620487,570,442,4,446
86742007,218,112,2,114
54910177,1558,909,14,923
43504949,278,234,2,236
11780344,554,296,9,305
22400402,102,57,0,57
86991755,1941,1337,0,1337
43504499,839,689,7,696
10850239,390,258,3,261
11780603,487,316,3,319
43771484,681,646,11,657
97100467,2999,2489,0,2489
43362187,1464,1301,16,1317
86870223,2191,1517,33,1550
86661221,1205,884,2,886
32840546,3124,2387,8,2395
33010850,3078,2310,24,2334
65980132,95,52,0,52
32930153,2508,1970,2,1972
76211490,277,254,1,255
32870864,1723,1295,28,1323
11720056,726,847,8,855
76060076,1355,830,5,835
76170562,1168,942,28,970
43410383,2202,1161,22,1183
10940059,210,125,1,126
76290206,1520,824,4,828
10841138,176,122,2,124
33010951,470,544,0,544
86553917,123,114,5,119
76350191,957,606,20,626
43411126,604,444,6,450
97140595,1615,1104,8,1112
43414691,812,542,10,552
54700095,1456,907,43,950
76110049,1868,1164,1,1165
32940873,3040,2526,41,2567
86553591,284,214,9,223
43360545,2524,2331,19,2350
43361108,2449,1944,20,1964
11781222,248,184,9,193
97141507,3430,2580,24,2604
32871270,954,858,4,862
43390942,3889,3069,59,3128
11590927,342,247,5,252
43772384,579,444,4,448
43360196,646,700,4,704
33020187,3136,2452,26,2478
43992388,268,196,7,203
11750396,213,153,6,159
10840351,427,283,0,283
10790254,402,219,39,258
10870747,711,486,0,486
97090690,2327,1762,10,1772
86552499,639,282,1,283
11740036,513,657,8,665
11690018,1740,1111,5,1116
97540207,952,386,1,387
10870893,455,324,3,327
76290431,901,270,5,275
76080528,200,237,1,238
32840186,3351,2270,15,2285
11800819,271,196,2,198
54890501,729,534,8,542
43415737,1974,1504,24,1528
11620842,229,181,0,181
43417414,1336,1133,25,1158
86551162,874,438,50,488
76100712,1091,736,13,749
33030021,2324,1624,31,1655
54620445,925,720,15,735
10100169,4096,2616,127,2743
10591275,967,769,3,772
11780401,942,564,9,573
11600738,474,234,5,239
43993097,437,236,4,240
86743345,441,294,4,298
32840782,1804,1328,9,1337
10870792,593,386,2,388
10820900,372,291,6,297
11770220,586,364,2,366
22400121,264,173,3,176
97830120,433,265,1,266
76380611,514,411,6,417
10890334,264,179,6,185
76190137,1853,1294,10,1304
76480072,449,260,2,262
11621056,122,103,2,105
86820026,189,69,0,69
22600831,1055,932,12,944
86670311,443,447,4,451
43994199,92,69,3,72
11080370,462,281,2,283
43417223,1119,1073,19,1092
11591052,715,447,10,457
11760049,411,283,0,283
22421449,236,204,0,204
43370108,1773,1244,15,1259
33270184,2379,1617,38,1655
10280012,2565,1677,0,1677
86663201,802,857,10,867
32863136,1997,1608,30,1638
98380378,2474,1855,39,1894
76260506,971,885,5,890
86661052,1898,1263,16,1279
76100510,1254,796,0,796
43950102,2127,1635,20,1655
43625055,1175,938,25,963
43400034,4746,3657,60,3717
43418864,689,673,11,684
76240290,441,282,3,285
10620043,612,541,8,549
43371862,2391,1809,33,1842
86580322,1177,855,38,893
11640473,313,195,1,196
32860997,964,762,18,780
11631675,282,169,4,173
76221086,451,341,0,341
76220164,1294,708,9,717
10810178,628,419,5,424
10251043,2134,1755,21,1776
11771805,758,550,17,567
97130145,3031,2331,7,2338
97800150,1740,1139,8,1147
76360855,365,277,7,284
97310044,581,543,5,548
65440021,2327,1391,20,1411
22110297,159,108,2,110
54840067,638,359,9,368
33060169,3157,2458,41,2499
76100598,515,275,0,275
21861334,298,287,1,288
33010478,1647,1260,12,1272
76140884,550,368,16,384
10850206,487,242,20,262
43750010,715,461,4,465
76450170,2569,1570,10,1580
11200093,1314,909,18,927
65440526,707,554,12,566
10590061,1679,1287,16,1303
21920026,1091,843,22,865
22400367,240,174,8,182
43992816,632,391,11,402
21860265,723,161,4,165
43994076,371,273,7,280
43500215,656,525,3,528
10250884,2216,1879,25,1904
76370801,195,110,0,110
76220490,837,506,0,506
43950089,1390,1068,9,1077
54750045,982,792,19,811
43415827,811,473,21,494
33030403,2692,2286,18,2304
76101072,714,394,7,401
86551982,1314,822,12,834
76210972,356,188,2,190
86580119,1019,506,6,512
43390201,3000,2298,4,2302
86554097,442,401,5,406
11770309,660,401,6,407
76330032,1472,810,36,846
10890525,296,226,1,227
43730030,2021,1584,15,1599
22630069,107,61,3,64
97790057,1493,1021,17,1038
86743301,615,443,38,481
54330229,1007,966,27,993
54680250,371,300,7,307
43371648,1946,1342,28,1370
43775332,377,334,7,341
76270013,979,538,12,550
11620651,345,174,5,179
76400029,1349,801,14,815
43772508,1382,1033,19,1052
86743356,588,411,12,423
11500018,1335,1119,7,1126
11071167,550,377,4,381
32910094,4396,3295,31,3326
43360499,3195,2798,16,2814
86990709,372,146,2,148
43583171,1094,881,19,900
43416200,1390,925,5,930
10100125,2529,2048,23,2071
54911077,341,332,9,341
33110042,633,437,3,440
43580280,875,683,20,703
33020198,2430,1938,30,1968
86661917,384,221,6,227
